source_path,folder_name,true_label,true_label_name,pred_label,pred_label_name,pred_argmax,pred_thr,prob_normal,prob_abnormal,logit_normal,logit_abnormal,threshold,margin_to_thr,model_name
normal_ecg_images\Normal(132).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.7837714552879333,0.21622855961322784,0.7334908246994019,-0.5542906522750854,0.05,0.16622855961322786,Original_DSR_Attn_Proto
normal_ecg_images\Normal(133).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9488010406494141,0.05119902268052101,1.656753420829773,-1.2627252340316772,0.05,0.0011990226805210086,Original_DSR_Attn_Proto
normal_ecg_images\Normal(134).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.954243540763855,0.045756492763757706,1.7365845441818237,-1.3010008335113525,0.05,0.004243507236242297,Original_DSR_Attn_Proto
normal_ecg_images\Normal(135).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.952547013759613,0.047452978789806366,1.717307209968567,-1.2820929288864136,0.05,0.002547021210193637,Original_DSR_Attn_Proto
normal_ecg_images\Normal(136).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9220426082611084,0.077957384288311,1.3904000520706177,-1.0800291299819946,0.05,0.027957384288311002,Original_DSR_Attn_Proto
normal_ecg_images\Normal(137).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9497402310371399,0.050259750336408615,1.6795693635940552,-1.2594144344329834,0.05,0.00025975033640861234,Original_DSR_Attn_Proto
normal_ecg_images\Normal(138).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8724364042282104,0.12756356596946716,1.0857782363891602,-0.8368965983390808,0.05,0.07756356596946716,Original_DSR_Attn_Proto
normal_ecg_images\Normal(139).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.952553391456604,0.04744657874107361,1.7127362489700317,-1.286805510520935,0.05,0.0025534212589263944,Original_DSR_Attn_Proto
normal_ecg_images\Normal(14).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.961000382900238,0.03899959847331047,1.8346084356307983,-1.3698149919509888,0.05,0.011000401526689532,Original_DSR_Attn_Proto
normal_ecg_images\Normal(141).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9560835361480713,0.04391644895076752,1.763585090637207,-1.3169714212417603,0.05,0.006083551049232486,Original_DSR_Attn_Proto
normal_ecg_images\Normal(142).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9356358647346497,0.06436411291360855,1.5143266916275024,-1.1623433828353882,0.05,0.014364112913608548,Original_DSR_Attn_Proto
normal_ecg_images\Normal(143).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9461231827735901,0.053876787424087524,1.6231886148452759,-1.242484450340271,0.05,0.0038767874240875216,Original_DSR_Attn_Proto
normal_ecg_images\Normal(144).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9384735822677612,0.06152643635869026,1.5345770120620728,-1.1902107000350952,0.05,0.011526436358690259,Original_DSR_Attn_Proto
normal_ecg_images\Normal(145).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9498767852783203,0.05012315511703491,1.6818172931671143,-1.260031819343567,0.05,0.00012315511703490933,Original_DSR_Attn_Proto
normal_ecg_images\Normal(146).jpg,normal_ecg_images,0,Normal,1,Abnormal,1,1,0.0403638519346714,0.9596362113952637,-1.5554832220077515,1.6131364107131958,0.05,0.9096362113952636,Original_DSR_Attn_Proto
normal_ecg_images\Normal(147).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9574366211891174,0.042563341557979584,1.7867954969406128,-1.3264707326889038,0.05,0.007436658442020419,Original_DSR_Attn_Proto
normal_ecg_images\Normal(148).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9526103734970093,0.04738956689834595,1.713916540145874,-1.286887288093567,0.05,0.0026104331016540555,Original_DSR_Attn_Proto
normal_ecg_images\Normal(149).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9572885036468506,0.042711496353149414,1.7817989587783813,-1.3278377056121826,0.05,0.007288503646850589,Original_DSR_Attn_Proto
normal_ecg_images\Normal(15).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.920729398727417,0.0792706161737442,1.3790897130966187,-1.0732089281082153,0.05,0.0292706161737442,Original_DSR_Attn_Proto
normal_ecg_images\Normal(150).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9610463976860046,0.03895356506109238,1.8335741758346558,-1.3720782995224,0.05,0.011046434938907626,Original_DSR_Attn_Proto
normal_ecg_images\Normal(151).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9268052577972412,0.07319473475217819,1.4270905256271362,-1.1115293502807617,0.05,0.02319473475217819,Original_DSR_Attn_Proto
normal_ecg_images\Normal(152).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9523338675498962,0.04766612499952316,1.704885721206665,-1.2898091077804565,0.05,0.00233387500047684,Original_DSR_Attn_Proto
normal_ecg_images\Normal(153).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9462868571281433,0.053713127970695496,1.6313199996948242,-1.2375684976577759,0.05,0.003713127970695493,Original_DSR_Attn_Proto
normal_ecg_images\Normal(154).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9591032862663269,0.040896736085414886,1.8035513162612915,-1.351397156715393,0.05,0.009103263914585116,Original_DSR_Attn_Proto
normal_ecg_images\Normal(155).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9411942362785339,0.058805763721466064,1.5671799182891846,-1.205729603767395,0.05,0.008805763721466062,Original_DSR_Attn_Proto
normal_ecg_images\Normal(156).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.961000382900238,0.03899959847331047,1.8346084356307983,-1.3698149919509888,0.05,0.011000401526689532,Original_DSR_Attn_Proto
normal_ecg_images\Normal(157).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.920729398727417,0.0792706161737442,1.3790897130966187,-1.0732089281082153,0.05,0.0292706161737442,Original_DSR_Attn_Proto
normal_ecg_images\Normal(158).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9580609202384949,0.04193904995918274,1.7883199453353882,-1.340374231338501,0.05,0.008060950040817264,Original_DSR_Attn_Proto
normal_ecg_images\Normal(159).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8729281425476074,0.12707184255123138,1.0745397806167603,-0.852560818195343,0.05,0.07707184255123138,Original_DSR_Attn_Proto
normal_ecg_images\Normal(16).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9580609202384949,0.04193904995918274,1.7883199453353882,-1.340374231338501,0.05,0.008060950040817264,Original_DSR_Attn_Proto
normal_ecg_images\Normal(160).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9425560235977173,0.057443998754024506,1.5887457132339478,-1.2090389728546143,0.05,0.007443998754024503,Original_DSR_Attn_Proto
normal_ecg_images\Normal(161).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9523560404777527,0.04764394089579582,1.7050954103469849,-1.2900879383087158,0.05,0.0023560591042041806,Original_DSR_Attn_Proto
normal_ecg_images\Normal(162).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9608400464057922,0.03915997967123985,1.8317095041275024,-1.3684431314468384,0.05,0.01084002032876015,Original_DSR_Attn_Proto
normal_ecg_images\Normal(163).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.890910267829895,0.1090896800160408,1.1746925115585327,-0.9253808856010437,0.05,0.0590896800160408,Original_DSR_Attn_Proto
normal_ecg_images\Normal(164).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9376999139785767,0.06230013817548752,1.5262436866760254,-1.1852225065231323,0.05,0.012300138175487516,Original_DSR_Attn_Proto
normal_ecg_images\Normal(165).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.944283127784729,0.055716849863529205,1.610215187072754,-1.2199281454086304,0.05,0.0057168498635292025,Original_DSR_Attn_Proto
normal_ecg_images\Normal(166).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9246877431869507,0.07531224191188812,1.4135195016860962,-1.0942940711975098,0.05,0.02531224191188812,Original_DSR_Attn_Proto
normal_ecg_images\Normal(167).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9437246322631836,0.056275371462106705,1.6020338535308838,-1.217543601989746,0.05,0.006275371462106702,Original_DSR_Attn_Proto
normal_ecg_images\Normal(168).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9192668795585632,0.08073317259550095,1.361916422843933,-1.0705105066299438,0.05,0.030733172595500943,Original_DSR_Attn_Proto
normal_ecg_images\Normal(169).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9382301568984985,0.061769869178533554,1.5319833755493164,-1.1885963678359985,0.05,0.011769869178533551,Original_DSR_Attn_Proto
normal_ecg_images\Normal(17).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8729281425476074,0.12707184255123138,1.0745397806167603,-0.852560818195343,0.05,0.07707184255123138,Original_DSR_Attn_Proto
normal_ecg_images\Normal(170).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9279893636703491,0.07201065123081207,1.4468027353286743,-1.1094036102294922,0.05,0.02201065123081207,Original_DSR_Attn_Proto
normal_ecg_images\Normal(171).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8005632758140564,0.19943666458129883,0.7872397899627686,-0.6025791168212891,0.05,0.14943666458129884,Original_DSR_Attn_Proto
normal_ecg_images\Normal(172).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9483720660209656,0.05162789300084114,1.647241473197937,-1.2634433507919312,0.05,0.001627893000841138,Original_DSR_Attn_Proto
normal_ecg_images\Normal(173).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9665213823318481,0.03347867727279663,1.9293690919876099,-1.4334255456924438,0.05,0.016521322727203372,Original_DSR_Attn_Proto
normal_ecg_images\Normal(174).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9653332829475403,0.034666694700717926,1.9060531854629517,-1.4206409454345703,0.05,0.015333305299282077,Original_DSR_Attn_Proto
normal_ecg_images\Normal(175).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9212301969528198,0.0787697583436966,1.3886231184005737,-1.0705578327178955,0.05,0.02876975834369659,Original_DSR_Attn_Proto
normal_ecg_images\Normal(176).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9164420962333679,0.08355787396430969,1.3416365385055542,-1.0533227920532227,0.05,0.03355787396430969,Original_DSR_Attn_Proto
normal_ecg_images\Normal(177).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.7443642020225525,0.25563573837280273,0.5820046663284302,-0.4867721498012543,0.05,0.20563573837280275,Original_DSR_Attn_Proto
normal_ecg_images\Normal(178).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9481569528579712,0.05184305086731911,1.6563293933868408,-1.249969720840454,0.05,0.0018430508673191043,Original_DSR_Attn_Proto
normal_ecg_images\Normal(179).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9604443311691284,0.03955567628145218,1.8232420682907104,-1.3664445877075195,0.05,0.010444323718547824,Original_DSR_Attn_Proto
normal_ecg_images\Normal(18).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9425560235977173,0.057443998754024506,1.5887457132339478,-1.2090389728546143,0.05,0.007443998754024503,Original_DSR_Attn_Proto
normal_ecg_images\Normal(180).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9131947755813599,0.08680526167154312,1.3207204341888428,-1.0325614213943481,0.05,0.03680526167154312,Original_DSR_Attn_Proto
normal_ecg_images\Normal(181).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8755819797515869,0.12441804260015488,1.0881996154785156,-0.8630419969558716,0.05,0.07441804260015487,Original_DSR_Attn_Proto
normal_ecg_images\Normal(182).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.720465362071991,0.2795346677303314,0.49421927332878113,-0.45255181193351746,0.05,0.22953466773033143,Original_DSR_Attn_Proto
normal_ecg_images\Normal(183).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.955223560333252,0.044776465743780136,1.7495065927505493,-1.310755968093872,0.05,0.005223534256219867,Original_DSR_Attn_Proto
normal_ecg_images\Normal(184).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9177561402320862,0.08224382996559143,1.3585213422775269,-1.0537219047546387,0.05,0.03224382996559143,Original_DSR_Attn_Proto
normal_ecg_images\Normal(185).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9520047307014465,0.04799528419971466,1.7056137323379517,-1.2818535566329956,0.05,0.002004715800285342,Original_DSR_Attn_Proto
normal_ecg_images\Normal(186).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9499514698982239,0.05004854127764702,1.6770864725112915,-1.2663310766220093,0.05,4.854127764701566e-05,Original_DSR_Attn_Proto
normal_ecg_images\Normal(187).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9480363726615906,0.05196356400847435,1.6580870151519775,-1.2457629442214966,0.05,0.001963564008474347,Original_DSR_Attn_Proto
normal_ecg_images\Normal(188).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9510998129844666,0.04890020936727524,1.7007179260253906,-1.2671194076538086,0.05,0.0010997906327247647,Original_DSR_Attn_Proto
normal_ecg_images\Normal(189).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9021477103233337,0.09785228967666626,1.23943293094635,-0.9818862676620483,0.05,0.04785228967666626,Original_DSR_Attn_Proto
normal_ecg_images\Normal(19).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9523560404777527,0.04764394089579582,1.7050954103469849,-1.2900879383087158,0.05,0.0023560591042041806,Original_DSR_Attn_Proto
normal_ecg_images\Normal(190).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9037772417068481,0.09622277319431305,1.253964900970459,-0.9859519600868225,0.05,0.04622277319431305,Original_DSR_Attn_Proto
normal_ecg_images\Normal(191).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9586601257324219,0.041339799761772156,1.7998908758163452,-1.3438199758529663,0.05,0.008660200238227847,Original_DSR_Attn_Proto
normal_ecg_images\Normal(192).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8902075290679932,0.10979244858026505,1.1774334907531738,-0.915429413318634,0.05,0.05979244858026504,Original_DSR_Attn_Proto
normal_ecg_images\Normal(193).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9589465260505676,0.04105348885059357,1.8086785078048706,-1.3422809839248657,0.05,0.008946511149406436,Original_DSR_Attn_Proto
normal_ecg_images\Normal(194).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9586283564567566,0.0413716696202755,1.796540379524231,-1.3463667631149292,0.05,0.008628330379724505,Original_DSR_Attn_Proto
normal_ecg_images\Normal(195).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9438994526863098,0.056100547313690186,1.6042890548706055,-1.2185848951339722,0.05,0.006100547313690183,Original_DSR_Attn_Proto
normal_ecg_images\Normal(196).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9560030102729797,0.04399698227643967,1.761889100074768,-1.3167510032653809,0.05,0.006003017723560336,Original_DSR_Attn_Proto
normal_ecg_images\Normal(197).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.7717195153236389,0.22828051447868347,0.6781043410301208,-0.5399416089057922,0.05,0.17828051447868348,Original_DSR_Attn_Proto
normal_ecg_images\Normal(198).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8618279099464417,0.13817213475704193,1.0274978876113892,-0.8030575513839722,0.05,0.08817213475704193,Original_DSR_Attn_Proto
normal_ecg_images\Normal(199).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9463655352592468,0.05363442376255989,1.6330491304397583,-1.2373887300491333,0.05,0.003634423762559888,Original_DSR_Attn_Proto
normal_ecg_images\Normal(2).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9384735822677612,0.06152643635869026,1.5345770120620728,-1.1902107000350952,0.05,0.011526436358690259,Original_DSR_Attn_Proto
normal_ecg_images\Normal(20).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9608400464057922,0.03915997967123985,1.8317095041275024,-1.3684431314468384,0.05,0.01084002032876015,Original_DSR_Attn_Proto
normal_ecg_images\Normal(200).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9562294483184814,0.04377051442861557,1.7703524827957153,-1.3136850595474243,0.05,0.006229485571384433,Original_DSR_Attn_Proto
normal_ecg_images\Normal(201).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9539161324501038,0.04608384892344475,1.7366331815719604,-1.2934799194335938,0.05,0.003916151076555255,Original_DSR_Attn_Proto
normal_ecg_images\Normal(202).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8638507723808289,0.13614921271800995,1.0354218482971191,-0.8122268319129944,0.05,0.08614921271800995,Original_DSR_Attn_Proto
normal_ecg_images\Normal(203).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9399059414863586,0.060094088315963745,1.5551785230636597,-1.1946899890899658,0.05,0.010094088315963742,Original_DSR_Attn_Proto
normal_ecg_images\Normal(204).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9525524973869324,0.04744743928313255,1.7178133726119995,-1.2817093133926392,0.05,0.0025525607168674497,Original_DSR_Attn_Proto
normal_ecg_images\Normal(205).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9338300824165344,0.06616990268230438,1.4980589151382446,-1.1490098237991333,0.05,0.01616990268230438,Original_DSR_Attn_Proto
normal_ecg_images\Normal(206).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9666184782981873,0.033381540328264236,1.9265516996383667,-1.439249038696289,0.05,0.016618459671735766,Original_DSR_Attn_Proto
normal_ecg_images\Normal(207).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9359240531921387,0.06407589465379715,1.5118762254714966,-1.1695899963378906,0.05,0.014075894653797147,Original_DSR_Attn_Proto
normal_ecg_images\Normal(208).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.8937598466873169,0.1062401756644249,1.1874698400497437,-0.9422648549079895,0.05,0.05624017566442489,Original_DSR_Attn_Proto
normal_ecg_images\Normal(209).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9323171973228455,0.06768280267715454,1.4740265607833862,-1.14881432056427,0.05,0.017682802677154538,Original_DSR_Attn_Proto
normal_ecg_images\Normal(21).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.890910267829895,0.1090896800160408,1.1746925115585327,-0.9253808856010437,0.05,0.0590896800160408,Original_DSR_Attn_Proto
normal_ecg_images\Normal(210).jpg,normal_ecg_images,0,Normal,0,Normal,0,0,0.9583917260169983,0.0416083000600338,1.789857268333435,-1.3470996618270874,0.05,0.008391699939966205,Original_DSR_Attn_Proto
normal_ecg_images\Normal(211).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9257639050483704,0.07423608750104904,1.4219224452972412,-1.101446509361267,0.05,0.02423608750104904,Original_DSR_Attn_Proto
normal_ecg_images\Normal(212).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9167230129241943,0.08327696472406387,1.352540135383606,-1.046093225479126,0.05,0.03327696472406387,Original_DSR_Attn_Proto
normal_ecg_images\Normal(213).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9217158555984497,0.07828415185213089,1.3857783079147339,-1.080113410949707,0.05,0.028284151852130887,Original_DSR_Attn_Proto
normal_ecg_images\Normal(214).jpg,normal_ecg_images,0,Normal,0,Normal,0,1,0.9436555504798889,0.05634450912475586,1.5978679656982422,-1.220408320426941,0.05,0.006344509124755857,Original_DSR_Attn_Proto
